"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","94GB7P"
"stage (App)","fail","2008",,"{""last_level"":21}","kr","South Korea","BQ5G02"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2004}","kr","South Korea","LAN3ZO"
"stage (App)","clear","6001",,"{""last_level"":21}","kr","South Korea","A8PUAQ"
"stage (App)","try","2008",,"{""last_level"":0}","jp","Japan","DV9LV0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2013}","kr","South Korea","CY4KZG"
"stage (App)","fail","2004",,"{""last_level"":15}","kr","South Korea","2EXB34"
"stage (App)","fail","2004",,"{""last_level"":15}","kr","South Korea","2EXB34"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","94GB7P"
"stage (App)","clear","2007",,"{""last_level"":21}","jp","Japan","DV9LV0"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","FGELV0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2008}","kr","South Korea","BQ5G02"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","kr","South Korea","LAN3ZO"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","S3KW5M"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","FGELV0"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","BC3JG4"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","UU9LMC"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2013}","kr","South Korea","CY4KZG"
"stage (App)","fail","2010",,"{""last_level"":13}","kr","South Korea","S3KW5M"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2008}","kr","South Korea","BQ5G02"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","A97YTO"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","UU9LMC"
"stage (App)","try","2006",,"{""last_level"":0}","jp","Japan","U58201"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2008}","kr","South Korea","BQ5G02"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","IB0WDV"
"stage (App)","try","3008",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","Y41ST8"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":10}","kr","South Korea","YPNIQF"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","fail","3010",,"{""is_repeat_play"":true,""last_level"":10}","kr","South Korea","Y41ST8"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","BC3JG4"
"stage (App)","clear","3003",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","Y1Z5FC"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","U58201"
"stage (App)","fail","2002",,"{""is_repeat_play"":true,""last_level"":7}","kr","South Korea","8H6O7Y"
"stage (App)","fail","2004",,"{""last_level"":13}","kr","South Korea","2EXB34"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","LAN3ZO"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","clear","3005",,"{""last_level"":21}","kr","South Korea","VI9FPA"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","try","2013",,"{""last_level"":0}","kr","South Korea","CY4KZG"
"stage (App)","fail","2007",,"{""last_level"":12}","jp","Japan","DV9LV0"
"stage (App)","fail","2004",,"{""last_level"":13}","kr","South Korea","LAN3ZO"
"stage (App)","fail","2007",,"{""last_level"":20}","jp","Japan","AQWO13"
"stage (App)","fail","2002",,"{""last_level"":9}","jp","Japan","4YSTLS"
"stage (App)","try","6001",,"{""last_level"":0}","kr","South Korea","A8PUAQ"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","FGELV0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":2004}","kr","South Korea","LAN3ZO"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","HUKYF7"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","jp","Japan","DV9LV0"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","94GB7P"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","FGELV0"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","8H6O7Y"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2007}","jp","Japan","AQWO13"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","fail","3006",,"{""last_level"":20}","kr","South Korea","BHJBAK"
"stage (App)","try","3010",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","Y41ST8"
"stage (App)","fail","3010",,"{""is_repeat_play"":true,""last_level"":11}","kr","South Korea","Y41ST8"
"stage (App)","fail","3010",,"{""is_repeat_play"":true,""last_level"":11}","kr","South Korea","Y41ST8"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":21}","kr","South Korea","8H6O7Y"
"stage (App)","fail","2004",,"{""last_level"":21}","jp","Japan","BC3JG4"
"stage (App)","clear","2008",,"{""last_level"":21}","kr","South Korea","A8PUAQ"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","UU9LMC"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2004}","kr","South Korea","LAN3ZO"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","4YSTLS"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","S3KW5M"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","2EXB34"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","BQ5G02"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","HUKYF7"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""Tutorial"",""stage_id"":2001}","kr","South Korea","8H6O7Y"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","HUKYF7"
"stage (App)","fail","2015",,"{""last_level"":5}","kr","South Korea","IIAA3A"
"stage (App)","fail","3004",,"{""last_level"":12}","jp","Japan","DV9LV0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","try","3010",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","Y41ST8"
"stage (App)","fail","2005",,"{""last_level"":10}","kr","South Korea","JRI7UZ"
"stage (App)","fail","2015",,"{""last_level"":2}","kr","South Korea","Y41ST8"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","U58201"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","try","3003",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","fail","2015",,"{""last_level"":9}","kr","South Korea","IIAA3A"
"stage (App)","clear","3003",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","Y1Z5FC"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","Y41ST8"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":5}","kr","South Korea","YPNIQF"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","LAN3ZO"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","fail","2004",,"{""last_level"":12}","kr","South Korea","2EXB34"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","fail","3009",,"{""last_level"":17}","jp","Japan","M9PYD8"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","fail","2015",,"{""last_level"":3}","kr","South Korea","Y41ST8"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","HUKYF7"
"stage (App)","try","3006",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","fail","2002",,"{""is_repeat_play"":true,""last_level"":1}","jp","Japan","DV9LV0"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","jp","Japan","DV9LV0"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","fail","2005",,"{""last_level"":8}","kr","South Korea","JRI7UZ"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","BC3JG4"
"stage (App)","try","3005",,"{""last_level"":0}","kr","South Korea","VI9FPA"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":9}","kr","South Korea","YPNIQF"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","FGELV0"
"stage (App)","fail","3006",,"{""last_level"":19}","kr","South Korea","BHJBAK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","Y41ST8"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","LAN3ZO"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","AQWO13"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","8H6O7Y"
"stage (App)","clear","2006",,"{""last_level"":21}","kr","South Korea","VI9FPA"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage (App)","fail","2015",,"{""last_level"":5}","kr","South Korea","IIAA3A"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","A8PUAQ"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","fail","2005",,"{""last_level"":9}","kr","South Korea","JRI7UZ"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","Y41ST8"
"stage (App)","fail","2004",,"{""last_level"":11}","kr","South Korea","2EXB34"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","try","3003",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","clear","2005",,"{""last_level"":21}","jp","Japan","TFHU3O"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","HUKYF7"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage (App)","fail","2015",,"{""last_level"":6}","kr","South Korea","IIAA3A"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","A8PUAQ"
"stage (App)","fail","3005",,"{""is_repeat_play"":true,""last_level"":8}","jp","Japan","Y1Z5FC"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","DV9LV0"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2003}","kr","South Korea","LAN3ZO"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","BC3JG4"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":5}","kr","South Korea","YPNIQF"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2005",,"{""last_level"":11}","kr","South Korea","JRI7UZ"
"stage (App)","clear","2001",,"{""last_level"":21}","kr","South Korea","BFNFM5"
"stage (App)","fail","2015",,"{""last_level"":2}","kr","South Korea","IIAA3A"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","try","3005",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","fail","2004",,"{""last_level"":5}","kr","South Korea","2EXB34"
"stage (App)","fail","2004",,"{""exit_type"":""voluntary_exit"",""last_level"":5}","kr","South Korea","2EXB34"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2015",,"{""last_level"":4}","kr","South Korea","IIAA3A"
"stage (App)","fail","2005",,"{""last_level"":10}","kr","South Korea","6SWANJ"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","try","3006",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":9}","kr","South Korea","YPNIQF"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2003}","kr","South Korea","LAN3ZO"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","clear","3006",,"{""last_level"":21}","jp","Japan","Y1Z5FC"
"stage (App)","clear","3005",,"{""is_repeat_play"":true,""last_level"":21}","kr","South Korea","BHJBAK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","kr","South Korea","6SWANJ"
"stage (App)","clear","2008",,"{""last_level"":21}","kr","South Korea","09VHU7"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","2EXB34"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","M9PYD8"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2015",,"{""last_level"":5}","kr","South Korea","IIAA3A"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","try","2005",,"{""last_level"":0}","jp","Japan","TFHU3O"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","fail","3009",,"{""last_level"":12}","jp","Japan","M9PYD8"
"stage (App)","fail","2005",,"{""last_level"":11}","kr","South Korea","JRI7UZ"
"stage (App)","fail","2005",,"{""last_level"":13}","jp","Japan","TFHU3O"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","fail","2015",,"{""last_level"":9}","kr","South Korea","IIAA3A"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","A8PUAQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3009}","jp","Japan","M9PYD8"
"stage (App)","fail","2007",,"{""last_level"":13}","kr","South Korea","A8PUAQ"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","VI9FPA"
"stage (App)","try","2001",,"{""last_level"":0}","kr","South Korea","BFNFM5"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","6SWANJ"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":7}","kr","South Korea","YPNIQF"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","fail","2015",,"{""last_level"":9}","kr","South Korea","IIAA3A"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","LAN3ZO"
"stage (App)","fail","2005",,"{""last_level"":15}","kr","South Korea","6SWANJ"
"stage (App)","clear","2004",,"{""last_level"":21}","kr","South Korea","JRI7UZ"
"stage (App)","try","2005",,"{""last_level"":0}","jp","Japan","TFHU3O"
"stage (App)","clear","2002",,"{""last_level"":21}","kr","South Korea","LAN3ZO"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","IIAA3A"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2002}","kr","South Korea","LAN3ZO"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","fail","2003",,"{""last_level"":8}","jp","Japan","BC3JG4"
"stage (App)","fail","2008",,"{""last_level"":13}","kr","South Korea","09VHU7"
"stage (App)","fail","2008",,"{""exit_type"":""voluntary_exit"",""last_level"":13}","kr","South Korea","09VHU7"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","kr","South Korea","6SWANJ"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","try","3005",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","try","3006",,"{""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","M9PYD8"
"stage (App)","fail","6002",,"{""last_level"":9}","jp","Japan","Y1Z5FC"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2002}","kr","South Korea","LAN3ZO"
"stage (App)","clear","3005",,"{""last_level"":21}","kr","South Korea","BHJBAK"
"stage (App)","clear","3008",,"{""last_level"":21}","jp","Japan","M9PYD8"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2005",,"{""last_level"":11}","kr","South Korea","ZWNULO"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","DV9LV0"
"stage (App)","clear","3002",,"{""last_level"":21}","jp","Japan","796HVR"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2005}","kr","South Korea","ZWNULO"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","CFWDBM"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","BC3JG4"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","BC3JG4"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2005}","kr","South Korea","ZWNULO"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":12}","kr","South Korea","YPNIQF"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","6SWANJ"
"stage (App)","fail","2004",,"{""last_level"":6}","kr","South Korea","JRI7UZ"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","CFWDBM"
"stage (App)","try","6002",,"{""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","Y1Z5FC"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","HUKYF7"
"stage (App)","fail","3012",,"{""last_level"":11}","kr","South Korea","IIAA3A"
"stage (App)","try","3002",,"{""last_level"":0}","jp","Japan","796HVR"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","N78UAG"
"stage (App)","try","3008",,"{""last_level"":0}","jp","Japan","M9PYD8"
"stage (App)","clear","3007",,"{""last_level"":21}","kr","South Korea","CFWDBM"
"stage (App)","try","3005",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","clear","3004",,"{""last_level"":21}","kr","South Korea","BHJBAK"
"stage (App)","fail","2012",,"{""last_level"":11}","jp","Japan","M9PYD8"
"stage (App)","fail","2004",,"{""last_level"":5}","kr","South Korea","JRI7UZ"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YPNIQF"
"stage (App)","clear","3001",,"{""last_level"":21}","jp","Japan","796HVR"
"stage (App)","fail","2012",,"{""is_repeat_play"":true,""last_level"":17}","kr","South Korea","YPNIQF"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","ZWNULO"
"stage (App)","clear","2006",,"{""last_level"":21}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","M9PYD8"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2006}","jp","Japan","37CYGQ"
"stage (App)","fail","2004",,"{""last_level"":7}","kr","South Korea","KJ0HFK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3012}","kr","South Korea","IIAA3A"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","fail","3004",,"{""last_level"":17}","jp","Japan","9F8PZ1"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","M9PYD8"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","Y1Z5FC"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","fail","3007",,"{""last_level"":16}","jp","Japan","HUKYF7"
"stage (App)","clear","3005",,"{""last_level"":21}","jp","Japan","Y1Z5FC"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","JRI7UZ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","M9PYD8"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3005}","jp","Japan","Y1Z5FC"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","KJ0HFK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3007}","jp","Japan","HUKYF7"
"stage (App)","try","3001",,"{""last_level"":0}","jp","Japan","796HVR"
"stage (App)","try","3012",,"{""last_level"":0}","kr","South Korea","IIAA3A"
"stage (App)","fail","2010",,"{""last_level"":2}","jp","Japan","796HVR"
"stage (App)","fail","2010",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","jp","Japan","796HVR"
"stage (App)","fail","3012",,"{""last_level"":12}","kr","South Korea","IIAA3A"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","try","2010",,"{""last_level"":0}","jp","Japan","796HVR"
"stage (App)","fail","2010",,"{""last_level"":2}","jp","Japan","796HVR"
"stage (App)","fail","2010",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","jp","Japan","796HVR"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","JRI7UZ"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","CFWDBM"
"stage (App)","fail","3007",,"{""last_level"":11}","kr","South Korea","CFWDBM"
"stage (App)","try","2010",,"{""last_level"":0}","jp","Japan","796HVR"
"stage (App)","fail","2003",,"{""last_level"":14}","kr","South Korea","N78UAG"
"stage (App)","clear","2003",,"{""last_level"":21}","kr","South Korea","JRI7UZ"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","M9PYD8"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","BHJBAK"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","9F8PZ1"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","09VHU7"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3012}","kr","South Korea","IIAA3A"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","BHJBAK"
"stage (App)","clear","3003",,"{""last_level"":21}","jp","Japan","9F8PZ1"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","CFWDBM"
"stage (App)","try","3007",,"{""last_level"":0}","jp","Japan","HUKYF7"
"stage (App)","try","2006",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","clear","3006",,"{""last_level"":21}","kr","South Korea","CFWDBM"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","HUKYF7"
"stage (App)","clear","2005",,"{""last_level"":21}","jp","Japan","37CYGQ"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","N78UAG"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","BHJBAK"
"stage (App)","fail","3009",,"{""last_level"":18}","jp","Japan","1J8FAC"
"stage (App)","clear","2004",,"{""last_level"":21}","kr","South Korea","3X95HA"
"stage (App)","try","3005",,"{""last_level"":0}","jp","Japan","Y1Z5FC"
