"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","B6ZRKY"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","Q9FV98"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","M31RXQ"
"stage (App)","fail","2012",,"{""last_level"":12}","tw","Taiwan Province Of China","928M3U"
"stage (App)","clear","2007",,"{""last_level"":20}","gb","United Kingdom","HJUTJQ"
"stage (App)","clear","2001",,"{""last_level"":20}","it","Italy","SXL9T7"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","1ACMYQ"
"stage (App)","clear","2004",,"{""last_level"":20}","tr","Turkey","K7EKV7"
"stage (App)","fail","2012",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","tw","Taiwan Province Of China","928M3U"
"stage (App)","clear","2007",,"{""last_level"":20}","ua","Ukraine","45DD5Y"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","gb","Czech Republic","48LMJ9"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","CM7PFH"
"stage (App)","clear","2003",,"{""last_level"":20}","de","Germany","LY58YJ"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","gb","United Kingdom","ARDSKY"
"stage (App)","fail","2005",,"{""last_level"":17}","fr","France","CRS4OM"
"stage (App)","clear","3008",,"{""last_level"":20}","us","United States","IM7K62"
"stage (App)","clear","2007",,"{""last_level"":20}","id","Indonesia","AD5SH3"
"stage (App)","clear","3006",,"{""last_level"":20}","fr","France","TG37Y9"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","DDHGCY"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","TRHTI7"
"stage (App)","clear","3004",,"{""last_level"":20}","ru","Russian Federation","J2SY7B"
"stage (App)","fail","2013",,"{""last_level"":20}","ru","Russian Federation","LPJVE5"
"stage (App)","clear","3003",,"{""last_level"":20}","gr","Greece","K2YUZR"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","CT33AM"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","vn","Viet Nam","ZB413O"
"stage (App)","fail","2020",,"{""last_level"":5}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2007",,"{""last_level"":20}","tr","Turkey","4N6KND"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","id","Indonesia","6P3AKC"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","5AW7UX"
"stage (App)","try","2001",,"{""last_level"":0}","us","United States","BLN2HL"
"stage (App)","try","2003",,"{""last_level"":0}","ru","Kazakhstan","ZN0CAR"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Russian Federation","6O4CNE"
"stage (App)","try","2002",,"{""last_level"":0}","de","Germany","L4NA9F"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","gb","Netherlands","JHFFS6"
"stage (App)","clear","3016",,"{""last_level"":20}","kr","South Korea","15AZQR"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","UKUBUI"
"stage (App)","fail","2013",,"{""last_level"":14}","us","Peru","8ME2SU"
"stage (App)","clear","2006",,"{""last_level"":20}","us","Hungary","EJXI0H"
"stage (App)","clear","2007",,"{""last_level"":20}","pl","Poland","ZDXT63"
"stage (App)","clear","2006",,"{""last_level"":20}","us","United States","J8WFCC"
"stage (App)","clear","3003",,"{""last_level"":20}","ru","Kazakhstan","O12GED"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","69KVYT"
"stage (App)","clear","2006",,"{""last_level"":20}","us","Germany","G20CD8"
"stage (App)","fail","2005",,"{""last_level"":15}","es","Spain","AZCMCM"
"stage (App)","try","2004",,"{""last_level"":0}","de","Germany","ZNXUU2"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","us","United Kingdom","9EIT1V"
"stage (App)","fail","3014",,"{""is_repeat_play"":true,""last_level"":12}","kr","South Korea","JGI2FT"
"stage (App)","try","2001",,"{""last_level"":1}","us","Chile","B2566B"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","JAD6ZV"
"stage (App)","fail","2006",,"{""is_repeat_play"":true,""last_level"":7}","us","United States","BJXK1T"
"stage (App)","fail","5001",,"{""last_level"":6}","us","Serbia","NSB2CQ"
"stage (App)","fail","2006",,"{""exit_type"":""voluntary_exit"",""last_level"":7}","us","United States","BJXK1T"
"stage (App)","try","2002",,"{""last_level"":0}","it","Italy","SY2D33"
"stage (App)","fail","2009",,"{""last_level"":12}","fr","Algeria","OYTFTG"
"stage (App)","fail","2009",,"{""is_repeat_play"":true,""last_level"":13}","ru","Russian Federation","RJEPN4"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","DQMN76"
"stage (App)","fail","2009",,"{""exit_type"":""voluntary_exit"",""last_level"":13}","ru","Russian Federation","RJEPN4"
"stage (App)","try","5002",,"{""last_level"":0}","pl","Poland","GVWKZK"
"stage (App)","try","2010",,"{""last_level"":0}","by","Poland","NCETX2"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","ZIFOHY"
"stage (App)","fail","5001",,"{""last_level"":4}","us","Ukraine","J8VDCO"
"stage (App)","clear","2007",,"{""last_level"":20}","br","Brazil","PXEIQM"
"stage (App)","fail","2010",,"{""last_level"":8}","lt","Lithuania","IR4ZNZ"
"stage (App)","try","2001",,"{""last_level"":1}","de","Germany","5ZKXGW"
"stage (App)","try","2006",,"{""last_level"":0}","gb","Norway","4FDXN4"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","N9NCE5"
"stage (App)","clear","3015",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IACL9M"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","F240DL"
"stage (App)","clear","2001",,"{""last_level"":20}","de","Germany","62FFH3"
"stage (App)","try","3004",,"{""last_level"":0}","us","United States","00CH78"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","ARDSKY"
"stage (App)","try","3006",,"{""last_level"":0}","id","Indonesia","J2F4E1"
"stage (App)","clear","2006",,"{""last_level"":20}","us","Colombia","TJCFAN"
"stage (App)","try","2004",,"{""last_level"":0}","hr","Croatia","HO3I18"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","P0U0JV"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","it","Italy","7SKG46"
"stage (App)","try","3011",,"{""last_level"":0}","au","Australia","2S7LOQ"
"stage (App)","fail","2005",,"{""last_level"":14}","us","South Africa","ARD7FL"
"stage (App)","fail","2020",,"{""last_level"":6}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Russian Federation","68XYMY"
"stage (App)","clear","3003",,"{""last_level"":20}","ru","Ukraine","P0T902"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":6}","kr","South Korea","RHIGTJ"
"stage (App)","try","2001",,"{""last_level"":0}","de","Germany","NIBSFR"
"stage (App)","clear","2004",,"{""last_level"":20}","de","Germany","6PQ3RI"
"stage (App)","clear","2006",,"{""last_level"":20}","us","United States","SDOWKO"
"stage (App)","try","2002",,"{""last_level"":0}","us","Germany","URQPFA"
"stage (App)","clear","2001",,"{""last_level"":20}","eg","Egypt","3OAOVK"
"stage (App)","fail","2008",,"{""last_level"":12}","fr","France","TFKMAW"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","by","Poland","NCETX2"
"stage (App)","clear","2002",,"{""last_level"":20}","th","Thailand","UNJDGR"
"stage (App)","fail","5001",,"{""last_level"":5}","id","Indonesia","J2F4E1"
"stage (App)","fail","3017",,"{""last_level"":12}","cz","Czech Republic","ZLFPXN"
"stage (App)","try","3009",,"{""last_level"":0}","us","United States","4HEDN8"
"stage (App)","fail","5001",,"{""exit_type"":""voluntary_exit"",""last_level"":5}","id","Indonesia","J2F4E1"
"stage (App)","clear","2003",,"{""last_level"":20}","br","Brazil","K1W1G9"
"stage (App)","fail","2014",,"{""last_level"":17}","th","Thailand","67O0MC"
"stage (App)","clear","2004",,"{""last_level"":20}","gb","United Kingdom","DPSQZX"
"stage (App)","clear","2012",,"{""last_level"":20}","ir","Turkey","GJ9E45"
"stage (App)","fail","2007",,"{""last_level"":20}","fr","France","CY22IO"
"stage (App)","clear","2005",,"{""last_level"":20}","bg","Bulgaria","2DK04Q"
"stage (App)","fail","2005",,"{""is_repeat_play"":true,""last_level"":17}","pl","Poland","B1POF0"
"stage (App)","fail","2005",,"{""last_level"":11}","pl","Poland","NW5S2N"
"stage (App)","fail","2005",,"{""exit_type"":""voluntary_exit"",""last_level"":11}","pl","Poland","NW5S2N"
"stage (App)","clear","2002",,"{""last_level"":20}","us","United States","N6S1ID"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","mx","Mexico","UG4H8E"
"stage (App)","clear","2001",,"{""last_level"":20}","de","Germany","L4NA9F"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","ru","Germany","B3UCU3"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","LMITW7"
"stage (App)","clear","3001",,"{""last_level"":20}","fr","France","C7LCCJ"
"stage (App)","try","2007",,"{""last_level"":0}","ru","Russian Federation","W3CQGK"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","UKUBUI"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","ZDZ0YZ"
"stage (App)","try","2006",,"{""last_level"":0}","es","Peru","NPJIL5"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","VRBVLR"
"stage (App)","fail","5002",,"{""last_level"":3}","kr","South Korea","4NUO5A"
"stage (App)","clear","2003",,"{""last_level"":20}","de","Germany","ZNXUU2"
"stage (App)","try","2002",,"{""last_level"":0}","ua","Poland","8V13OU"
"stage (App)","try","3013",,"{""last_level"":0}","us","United States","NUESI7"
"stage (App)","fail","2005",,"{""last_level"":13}","us","Malaysia","98ZGG5"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","IX6ZYU"
"stage (App)","fail","2008",,"{""last_level"":18}","ru","Russian Federation","VQBO4Q"
"stage (App)","fail","2010",,"{""is_repeat_play"":true,""last_level"":15}","es","Spain","TTOVGB"
"stage (App)","fail","2004",,"{""is_repeat_play"":true,""last_level"":17}","gb","United Kingdom","BBVXEW"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","us","Hungary","GT1753"
"stage (App)","clear","2003",,"{""last_level"":20}","ru","Russian Federation","GIWGJH"
"stage (App)","clear","2001",,"{""last_level"":20}","us","Germany","URQPFA"
"stage (App)","clear","2007",,"{""last_level"":20}","pl","Poland","GVWKZK"
"stage (App)","clear","3008",,"{""last_level"":20}","us","United States","4HEDN8"
"stage (App)","clear","2002",,"{""last_level"":20}","it","Italy","S45V73"
"stage (App)","fail","2020",,"{""last_level"":2}","kr","South Korea","RHIGTJ"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","kr","South Korea","RHIGTJ"
"stage (App)","fail","2014",,"{""last_level"":12}","us","Serbia","DHEZYE"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","fr","France","Z5PLWO"
"stage (App)","fail","2015",,"{""last_level"":17}","us","United States","BQ6D2A"
"stage (App)","clear","2003",,"{""last_level"":20}","eg","Egypt","QXE1Q9"
"stage (App)","clear","3007",,"{""last_level"":20}","pl","Poland","X7SRIS"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","XAYVE7"
"stage (App)","clear","3014",,"{""last_level"":20}","fr","France","NOL356"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","NUESI7"
"stage (App)","try","2001",,"{""last_level"":1}","cz","Czech Republic","4CAPFF"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","5SKDNS"
"stage (App)","try","2003",,"{""last_level"":0}","gb","United Kingdom","26ZSDH"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","nl","Belgium","AUGIPT"
"stage (App)","clear","2013",,"{""last_level"":20}","jp","Japan","G316J3"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","ie","Ireland","UVJK1V"
"stage (App)","try","2001",,"{""last_level"":1}","za","South Africa","67C2MJ"
"stage (App)","fail","3016",,"{""last_level"":11}","es","Spain","E954CT"
"stage (App)","fail","5001",,"{""last_level"":3}","jp","Japan","PZN4KW"
"stage (App)","fail","2020",,"{""last_level"":6}","kr","South Korea","RHIGTJ"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","us","Belgium","LNINXS"
"stage (App)","try","2001",,"{""last_level"":1}","tr","Turkey","JZDNYC"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","us","Argentina","IRUY6G"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","X3DE3Y"
"stage (App)","fail","5001",,"{""last_level"":3}","us","Ukraine","J8VDCO"
"stage (App)","fail","3015",,"{""last_level"":12}","kr","South Korea","JGI2FT"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","es","Peru","NPJIL5"
"stage (App)","fail","5003",,"{""last_level"":1}","ru","Russian Federation","GHQJLF"
"stage (App)","fail","2012",,"{""last_level"":13}","tw","Taiwan Province Of China","928M3U"
"stage (App)","fail","5003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","ru","Russian Federation","GHQJLF"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","WNOV7Z"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","CM7PFH"
"stage (App)","clear","2006",,"{""last_level"":20}","ru","Russian Federation","W3CQGK"
"stage (App)","fail","5001",,"{""last_level"":4}","ru","Russian Federation","TR3Z3P"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","BJXK1T"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","TNF27A"
"stage (App)","try","2001",,"{""last_level"":0}","ru","Kazakhstan","6H9RCS"
"stage (App)","clear","3010",,"{""last_level"":20}","au","Australia","2S7LOQ"
"stage (App)","try","2012",,"{""last_level"":0}","gb","United Kingdom","ASOG0Z"
"stage (App)","fail","2015",,"{""is_repeat_play"":true,""last_level"":14}","us","United States","5FSKP7"
"stage (App)","clear","3007",,"{""last_level"":20}","fr","France","JYGJ61"
"stage (App)","fail","2003",,"{""last_level"":17}","us","United States","V2L2E0"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","th","Thailand","TQLF7X"
"stage (App)","try","2005",,"{""last_level"":0}","gb","United Kingdom","20JGEM"
"stage (App)","clear","2007",,"{""last_level"":20}","us","Serbia","NSB2CQ"
"stage (App)","fail","2020",,"{""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","try","2002",,"{""last_level"":0}","us","Bolivia","O04PBN"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","YA686G"
"stage (App)","fail","2014",,"{""last_level"":17}","ru","Finland","BZESIR"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","mx","Mexico","UG4H8E"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","clear","2009",,"{""last_level"":20}","ru","Russian Federation","LE3X5L"
"stage (App)","try","2006",,"{""last_level"":0}","es","Spain","Q1ZNWP"
"stage (App)","try","2004",,"{""last_level"":0}","it","Italy","U5GAR7"
"stage (App)","clear","2001",,"{""last_level"":20}","it","Italy","JUEA5V"
"stage (App)","try","2002",,"{""last_level"":0}","br","Brazil","ZBS7BY"
"stage (App)","fail","2020",,"{""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","try","2002",,"{""last_level"":0}","ru","Ukraine","HW4R0F"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Russian Federation","39Y4EP"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","fail","2010",,"{""last_level"":8}","lt","Lithuania","IR4ZNZ"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","HW3AUB"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","South Korea","0HZ59U"
"stage (App)","fail","5001",,"{""last_level"":5}","ru","Russian Federation","GHQJLF"
"stage (App)","clear","3001",,"{""last_level"":20}","br","Brazil","0E0CB8"
"stage (App)","try","2003",,"{""last_level"":0}","pt","Portugal","QHEB0X"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","us","United States","BWVQHZ"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","7ENB12"
"stage (App)","clear","2005",,"{""last_level"":20}","gb","United Kingdom","ABA4LJ"
"stage (App)","clear","3003",,"{""last_level"":20}","us","United States","00CH78"
"stage (App)","try","3011",,"{""last_level"":0}","kr","South Korea","RIF4NB"
"stage (App)","fail","2020",,"{""last_level"":5}","kr","South Korea","4NUO5A"
"stage (App)","clear","3002",,"{""last_level"":20}","fr","France","F1XEQ7"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":5}","kr","South Korea","4NUO5A"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","nl","Belgium","AUGIPT"
"stage (App)","clear","2006",,"{""last_level"":20}","pl","Poland","RKR5UP"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","L2C0L3"
"stage (App)","try","5001",,"{""last_level"":0}","id","Indonesia","J2F4E1"
"stage (App)","fail","2005",,"{""last_level"":19}","ru","Russian Federation","8LEQ5X"
"stage (App)","clear","3002",,"{""last_level"":20}","fr","France","74EGQN"
"stage (App)","clear","2007",,"{""last_level"":20}","us","Hungary","GT1753"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","th","Thailand","17PYEY"
"stage (App)","fail","2005",,"{""last_level"":15}","it","Italy","VZTB34"
"stage (App)","clear","3001",,"{""last_level"":20}","it","Italy","SVL4VZ"
"stage (App)","fail","2009",,"{""last_level"":11}","fr","Algeria","OYTFTG"
"stage (App)","clear","2002",,"{""last_level"":20}","pt","Portugal","QHEB0X"
"stage (App)","clear","2006",,"{""last_level"":20}","gb","United Kingdom","GAR383"
"stage (App)","fail","2020",,"{""last_level"":7}","kr","South Korea","RHIGTJ"
"stage (App)","fail","2008",,"{""is_repeat_play"":true,""last_level"":19}","de","Germany","MXIU8H"
"stage (App)","try","2003",,"{""last_level"":0}","it","Italy","FYRE0S"
"stage (App)","fail","2014",,"{""last_level"":12}","id","Indonesia","J2F4E1"
"stage (App)","clear","2001",,"{""last_level"":20}","us","Bolivia","O04PBN"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","gb","Nepal","GZFQSW"
"stage (App)","clear","2006",,"{""last_level"":20}","ru","Kazakhstan","6SLHZ7"
"stage (App)","clear","2002",,"{""last_level"":20}","us","United States","KE5PO0"
"stage (App)","fail","2005",,"{""last_level"":17}","gb","United Kingdom","20JGEM"
"stage (App)","fail","2008",,"{""last_level"":16}","kr","South Korea","21XOUB"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","Q9FV98"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","2JXL9W"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","5T3B0M"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","ch","Switzerland","8PLN8B"
"stage (App)","fail","3016",,"{""last_level"":10}","pl","Poland","85L5KP"
"stage (App)","fail","2007",,"{""last_level"":20}","ru","Ukraine","WD4F7H"
"stage (App)","clear","2002",,"{""last_level"":20}","it","Italy","FYRE0S"
"stage (App)","clear","3010",,"{""is_repeat_play"":true,""last_level"":20}","hk","Hong Kong","663DLB"
"stage (App)","clear","2001",,"{""last_level"":20}","gb","United Kingdom","A8CUM3"
"stage (App)","try","2004",,"{""last_level"":0}","tr","Turkey","0RSIFF"
"stage (App)","fail","2002",,"{""last_level"":18}","it","Italy","437QLI"
"stage (App)","clear","2017",,"{""last_level"":20}","ru","Russian Federation","85NGXN"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","gb","United Kingdom","ARDSKY"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","F8UL5C"
"stage (App)","clear","2005",,"{""last_level"":20}","eg","Jordan","G1V8MS"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","ZEABIJ"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","Q3SYGA"
"stage (App)","fail","2005",,"{""last_level"":15}","br","Brazil","JFMO63"
"stage (App)","fail","2020",,"{""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","clear","2010",,"{""last_level"":20}","de","Germany","6FJ83P"
"stage (App)","try","2003",,"{""last_level"":0}","fr","France","8WHUE8"
"stage (App)","fail","2020",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","4NUO5A"
"stage (App)","clear","3004",,"{""last_level"":20}","us","Sweden","D3A82Q"
"stage (App)","fail","2005",,"{""last_level"":14}","dk","Denmark","M5QPIR"
"stage (App)","clear","3002",,"{""last_level"":20}","br","Brazil","QLT1LF"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HZHH94"
"stage (App)","try","2004",,"{""last_level"":0}","tr","Turkey","K7EKV7"
"stage (App)","fail","2005",,"{""last_level"":17}","us","Germany","2G2L8Z"
"stage (App)","clear","3002",,"{""last_level"":20}","us","Argentina","14VX7M"
"stage (App)","fail","2020",,"{""last_level"":8}","kr","South Korea","4NUO5A"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","ZTM5NJ"
"stage (App)","clear","3001",,"{""last_level"":20}","es","Spain","Q1ZNWP"
"stage (App)","clear","2003",,"{""last_level"":20}","tr","Turkey","0RSIFF"
"stage (App)","fail","5001",,"{""last_level"":5}","ru","Russian Federation","TR3Z3P"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","CT33AM"
"stage (App)","clear","3009",,"{""last_level"":20}","ru","Russian Federation","W8UT3O"
"stage (App)","clear","2003",,"{""last_level"":20}","it","Italy","U5GAR7"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","RJEPN4"
"stage (App)","clear","3008",,"{""last_level"":20}","us","Ukraine","J8VDCO"
"stage (App)","clear","3002",,"{""last_level"":20}","hr","Croatia","HO3I18"
"stage (App)","clear","3006",,"{""last_level"":20}","kr","South Korea","ZR7MXB"
"stage (App)","clear","2003",,"{""last_level"":20}","gb","United Kingdom","TFGZSJ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","us","Panama","1VO570"
"stage (App)","clear","2007",,"{""last_level"":20}","ru","Russian Federation","8AO0SM"
"stage (App)","clear","2004",,"{""last_level"":20}","fr","France","9CP19Y"
"stage (App)","clear","3005",,"{""last_level"":20}","jp","Japan","CKIQK4"
"stage (App)","clear","2001",,"{""last_level"":20}","gb","Sweden","XB96UR"
"stage (App)","clear","2018",,"{""last_level"":20}","ae","Iraq","11YZM6"
"stage (App)","fail","5001",,"{""last_level"":6}","jp","Japan","PZN4KW"
"stage (App)","clear","3002",,"{""last_level"":20}","ru","Kazakhstan","FGGGOF"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","OAC467"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","EX9WYO"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","K6R2OW"
"stage (App)","try","2002",,"{""last_level"":0}","kr","South Korea","BHSSJK"
"stage (App)","clear","2004",,"{""last_level"":20}","fr","France","HTI6UM"
"stage (App)","try","2007",,"{""last_level"":0}","tr","Turkey","4N6KND"
"stage (App)","clear","2002",,"{""last_level"":20}","fr","France","8WHUE8"
"stage (App)","try","2001",,"{""last_level"":1}","it","Italy","SXL9T7"
"stage (App)","try","2012",,"{""last_level"":0}","gb","Austria","YNNBC9"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","by","Poland","NCETX2"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","fr","Belgium","BC9AEP"
"stage (App)","clear","2002",,"{""last_level"":20}","de","Germany","LY58YJ"
"stage (App)","clear","2015",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IACL9M"
"stage (App)","fail","2003",,"{""last_level"":15}","ro","Netherlands","XOSEFX"
"stage (App)","clear","3006",,"{""last_level"":20}","cz","Czech Republic","CFK6TE"
"stage (App)","fail","5001",,"{""last_level"":10}","pl","Poland","UNL2C8"
"stage (App)","clear","2005",,"{""last_level"":20}","gb","United Kingdom","C6CO9S"
"stage (App)","clear","2002",,"{""last_level"":20}","us","United States","U3YYAT"
"stage (App)","clear","2007",,"{""last_level"":20}","gb","United Kingdom","ARDSKY"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","5AW7UX"
"stage (App)","clear","2004",,"{""last_level"":20}","us","United States","BWVQHZ"
"stage (App)","clear","2011",,"{""last_level"":20}","gb","Austria","YNNBC9"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","de","Germany","1ACMYQ"
"stage (App)","try","2001",,"{""last_level"":0}","us","United States","83UF1O"
"stage (App)","clear","2014",,"{""last_level"":20}","us","United States","IM7K62"
"stage (App)","clear","2003",,"{""last_level"":20}","fr","France","GFNI2F"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","BHSSJK"
"stage (App)","clear","3004",,"{""last_level"":20}","no","Norway","1ZWFZ7"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","gb","United Kingdom","HJUTJQ"
"stage (App)","fail","2012",,"{""last_level"":12}","cz","Czech Republic","N1WNIM"
"stage (App)","clear","2004",,"{""last_level"":20}","ru","Russian Federation","WT2EGU"
"stage (App)","try","2012",,"{""is_repeat_play"":true,""last_level"":0}","us","United States","NUESI7"
"stage (App)","fail","2003",,"{""last_level"":17}","us","Uruguay","U3KXCP"
"stage (App)","fail","2007",,"{""last_level"":20}","gb","United Kingdom","IE3E2C"
"stage (App)","try","2001",,"{""last_level"":1}","eg","Iraq","QQ00RN"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","id","Indonesia","6P3AKC"
"stage (App)","clear","2006",,"{""last_level"":20}","pl","Poland","ZDXT63"
"stage (App)","fail","2003",,"{""is_repeat_play"":true,""last_level"":1}","ru","Russian Federation","GHQJLF"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","ru","Russian Federation","GHQJLF"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","1ACMYQ"
